[[715690874861019136], 1] 1
[[715690875909705729], 1] 1
[[715690879588106240], 1] 1
[[715690890925252608], 1] 1
[[715690892787449856], 1] 1
[[715690900068786176], 1] 1
[[715690900559532034], 1] 1
[[715690904388939776], 1] 1
[[715690905643028480], 1] 1
[[715690916128776192], 1] 1
[[715690917475311616], 1] 1
[[715690917475311616], 1] 1
[[715690920767651840], 1] 1
[[715690925695979520], 1] 1
[[715690930531995648], 1] 1
[[715690934810312704], 1] 1
[[715690936794091520], 1] 1
[[715690937515520000], 1] 1
[[715690939549745152], 1] 1
[[715690939549745152], 1] 1
[[715690945543593984], 1] 1
[[715690951373488129], 1] 1
[[715690955072929792], 1] 1
[[715690955135971332], 1] 1
[[715690956641599488], 1] 1
[[715690958164254722], 1] 1
[[715690962710716416], 1] 1
[[715690964111663105], 1] 1
[[715690968876392448], 1] 1
[[715690971636207616], 1] 1
[[715690977336266752], 1] 1
[[715690987960414208], 1] 1
[[715690990812667906], 1] 1
[[715690991831937024], 1] 1
[[715690998655877120], 1] 1
[[715690999239073796], 1] 1
[[715691005459050496], 1] 1
[[715691005509558272], 1] 1
[[715691008688656385], 1] 1
[[715691011641479168], 1] 1
[[715691011918454784], 1] 1
[[715691017496715265], 1] 1
[[715691018406862848], 1] 1
[[715691024408977408], 1] 1
[[715691026527162370], 1] 1
[[715691028443869185], 1] 1
[[715691030805282817], 1] 1
[[715691036517859328], 1] 1
[[715691037864431616], 1] 1
[[715691039374372864], 1] 1
[[715691040653451264], 1] 1
[[715691046462619648], 1] 1
[[715691052024246272], 1] 1
[[715691053458718720], 1] 1
[[715691053580300289], 1] 1
[[715691054696161280], 1] 1
[[715691054696161280], 1] 1
[[715691054696161280], 1] 1
[[715691054721212417], 1] 1
[[715691055623090176], 1] 1
[[715691055849431040], 1] 1
[[715691056277291009], 1] 1
[[715691061851529216], 1] 1
[[715691063646625792], 1] 1
[[715691073717178368], 1] 1
[[715691099516342272], 1] 1
[[715691099566829568], 1] 1
[[715691104918581249], 1] 1
[[715691109003857920], 1] 1
[[715691109867859968], 1] 1
[[715691114754347008], 1] 1
[[715691118273306624], 1] 1
[[715691125638467585], 1] 1
[[715691131879620608], 1] 1
[[715691133003702274], 1] 1
[[715691134425518080], 1] 1
[[715691146488492033], 1] 1
[[715691147490820097], 1] 1
[[715691149009117184], 1] 1
[[715691161898192896], 1] 1
[[715691162804232192], 1] 1
[[715691166004477952], 1] 1
[[715691166767812608], 1] 1
[[715691167174770688], 1] 1
[[715691167204130816], 1] 1
[[715691170253287424], 1] 1
[[715691170865635328], 1] 1
[[715691172769832960], 1] 1
[[715691177077514240], 1] 1
[[715691177974956032], 1] 1
[[715691182257364992], 1] 1
[[715691194957893632], 1] 1
[[715691196350275586], 1] 1
[[715691196660625409], 1] 1
[[715691210577301505], 1] 1
[[715691210577301505], 1] 1
[[715691210577301505], 1] 1
[[715691217502224386], 1] 1
[[715691217502224386], 1] 1
[[715691220530372608], 1] 1
[[715691228495372288], 1] 1
[[715691232408834048], 1] 1
[[715691233709060096], 1] 1
[[715691239824297985], 1] 1
[[715691244945428480], 1] 1
[[715691248191811584], 1] 1
[[715691250599374848], 1] 1
[[715691261991059456], 1] 1
[[715691268689371136], 1] 1
[[715691268697927682], 1] 1
[[715691272246169600], 1] 1
[[715691272896323586], 1] 1
[[715691292223737856], 1] 1
[[715691298116624384], 1] 1
[[715691298909368321], 1] 1
[[715691306278854661], 1] 1
[[715691308216487936], 1] 1
[[715691310095536128], 1] 1
[[715691313790713856], 1] 1
[[715691323387293696], 1] 1
[[715691323840413696], 1] 1
[[715691324603777024], 1] 1
[[715691326809980928], 1] 1
[[715691327174782977], 1] 1
[[715691328852525056], 1] 1
[[715691333466198016], 1] 1
[[715691334053470209], 1] 1
[[715691334720327680], 1] 1
[[715691342974726145], 1] 1
[[715691349555691521], 1] 1
[[715691351375892480], 1] 1
[[715691352634167297], 1] 1
[[715691356673298432], 1] 1
[[715691361790349312], 1] 1
[[715691367578607616], 1] 1
[[715691368518012928], 1] 1
[[715691368518012928], 1] 1
[[715691374339878912], 1] 1
[[715691375421820928], 1] 1
[[715691376411746305], 1] 1
[[715691378844557312], 1] 1
[[715691383646859264], 1] 1
[[715691385039368193], 1] 1
[[715691400227078144], 1] 1
[[715691400780587008], 1] 1
[[715691409450213376], 1] 1
[[715691414554746880], 1] 1
[[715691416920453120], 1] 1
[[715691422813265922], 1] 1
[[715691431189483520], 1] 1
[[715691431818448896], 1] 1
[[715691436025360384], 1] 1
[[715691436352536577], 1] 1
[[715691448490852352], 1] 1
[[715691450747387905], 1] 1
[[715691451242295296], 1] 1
[[715691452794187776], 1] 1
[[715691456279674880], 1] 1
[[715691460868190213], 1] 1
[[715691467075747840], 1] 1
[[715691469328113666], 1] 1
[[715691472046202880], 1] 1
[[715691478769532929], 1] 1
[[715691479880982528], 1] 1
[[715691492237422592], 1] 1
[[715691492707184640], 1] 1
[[715691506141519872], 1] 1
[[715691507668221952], 1] 1
[[715691509203349505], 1] 1
[[715691513079021568], 1] 1
[[715691513338966016], 1] 1
[[715691515088134144], 1] 1
[[715691515482349568], 1] 1
[[715691522079924224], 1] 1
[[715691529055043585], 1] 1
[[715691529537499136], 1] 1
[[715691531244408833], 1] 1
[[715691532511232000], 1] 1
[[715691534952177664], 1] 1
[[715691535887503360], 1] 1
[[715691536357437440], 1] 1
[[715691536357437440], 1] 1
[[715691541633703936], 1] 1
[[715691545479897088], 1] 1
[[715691548722094080], 1] 1
[[715691549858861061], 1] 1
[[715691556204752896], 1] 1
[[715691562957676545], 1] 1
[[715691573514620928], 1] 1
[[715691579055276032], 1] 1
[[715691584382062592], 1] 1
[[715691589109215232], 1] 1
[[715691593630670848], 1] 1
[[715691594343706625], 1] 1
[[715691594599374848], 1] 1
[[715691603856216064], 1] 1
[[715691604414083073], 1] 1
[[715691606309863425], 1] 1
[[715691612286771200], 1] 1
[[715691612861497344], 1] 1
[[715691625553330176], 1] 1
[[715691626601926656], 1] 1
[[715691626601926656], 1] 1
[[715691627310944256], 1] 1
[[715691630032867328], 1] 1
[[715691637872037888], 1] 1
[[715691641705668608], 1] 1
[[715691644281102336], 1] 1
[[715691644281102336], 1] 1
[[715691648504741888], 1] 1
[[715691650077601792], 1] 1
[[715691650404769796], 1] 1
[[715691650425618433], 1] 1
[[715691652971503617], 1] 1
[[715691658155728896], 1] 1
[[715691660441571333], 1] 1
[[715691661209116672], 1] 1
[[715691661217701889], 1] 1
[[715691666212921344], 1] 1
[[715691670990413824], 1] 1
[[715691673276256256], 1] 1
[[715691677344616448], 1] 1
[[715691678795870208], 1] 1
[[715691690279968768], 1] 1
[[715691691815120896], 1] 1
[[715691693719298048], 1] 1
[[715691694075740164], 1] 1
[[715691696831463424], 1] 1
[[715691699108843521], 1] 1
[[715691706893475841], 1] 1
[[715691710664294401], 1] 1
[[715691710664294401], 1] 1
[[715691710664294401], 1] 1
[[715691715667972098], 1] 1
[[715691729442091008], 1] 1
[[715691741672710144], 1] 1
[[715691746114416640], 1] 1
[[715691746521255936], 1] 1
[[715691751336452096], 1] 1
[[715691757455839232], 1] 1
[[715691766431612929], 1] 1
[[715691768025485312], 1] 1
[[715691783804420097], 1] 1
[[715691788292337664], 1] 1
[[715691791027077120], 1] 1
[[715691793040416769], 1] 1
[[715691793329758208], 1] 1
[[715691796202807296], 1] 1
[[715691800166600705], 1] 1
[[715691818336301056], 1] 1
[[715691836233240577], 1] 1
[[715691837000785922], 1] 1
[[715691846911963137], 1] 1
[[715691849831346176], 1] 1
[[715691854637838336], 1] 1
[[715691855858544640], 1] 1
[[715691859603906561], 1] 1
[[715691862309208064], 1] 1
[[715691866193170432], 1] 1
[[715691866499383296], 1] 1
[[715691869913485313], 1] 1
[[715691874481278981], 1] 1
[[715691875429036033], 1] 1
[[715691878348292096], 1] 1
[[715691883846995968], 1] 1
[[715691885591855104], 1] 1
[[715691895373086720], 1] 1
[[715691899059892224], 1] 1
[[715691905720262656], 1] 1
[[715691912519258113], 1] 1
[[715691925848739840], 1] 1
[[715691945138335745], 1] 1
[[715691953443069952], 1] 1
[[715691953925582849], 1] 1
[[715691955246616576], 1] 1
[[715691955972386817], 1] 1
[[715691958925201409], 1] 1
[[715691963089948672], 1] 1
[[715691966240071680], 1] 1
[[715691970094497792], 1] 1
[[715691991263129600], 1] 1
[[715691998112559105], 1] 1
[[715692008208084992], 1] 1
[[715692008887730176], 1] 1
[[715692011060391937], 1] 1
[[715692011970400256], 1] 1
[[715692014059200512], 1] 1
[[715692016449953792], 1] 1
[[715692020287844352], 1] 1
[[715692027699134464], 1] 1
[[715692035223715840], 1] 1
[[715692039564865536], 1] 1
[[715692041120841730], 1] 1
[[715692044992155648], 1] 1
[[715692047861026816], 1] 1
[[715692064005087232], 1] 1
[[715692066903207938], 1] 1
[[715692070225117184], 1] 1
[[715692092484222976], 1] 1
[[715692092484222976], 1] 1
[[715692098842800129], 1] 1
[[715692100734418944], 1] 1
[[715692105155260416], 1] 1
[[715692108330340353], 1] 1
[[715692108330340353], 1] 1
[[715692109437673473], 1] 1
[[715692122238689280], 1] 1
[[715692123182407680], 1] 1
[[715692131617116160], 1] 1
[[715692140270108672], 1] 1
[[715692142270750720], 1] 1
[[715692146246832128], 1] 1
[[715692153393930240], 1] 1
[[715692157454004224], 1] 1
[[715692163326054400], 1] 1
[[715692164894879745], 1] 1
[[715692170724777984], 1] 1
[[715692172192952320], 1] 1
[[715692172297768960], 1] 1
[[715692179864178689], 1] 1
[[715692182737387521], 1] 1
[[715692191545499649], 1] 1
[[715692193579724800], 1] 1
[[715692195597000704], 1] 1
[[715692196649963520], 1] 1
[[715692201347457025], 1] 1
[[715692203511775232], 1] 1
[[715692203646001152], 1] 1
[[715692204732252162], 1] 1
[[715692204828790784], 1] 1
[[715692209312387073], 1] 1
[[715692214337146880], 1] 1
[[715692216077852672], 1] 1
[[715692222478323712], 1] 1
[[715692223510274048], 1] 1
[[715692234348204033], 1] 1
[[715692235547742208], 1] 1
[[715692237028392960], 1] 1
[[715692239024992256], 1] 1
[[715692241704980480], 1] 1
[[715692246134300672], 1] 1
[[715692247463944192], 1] 1
[[715692257119191040], 1] 1
[[715692263846895616], 1] 1
[[715692264551497728], 1] 1
[[715692266535280641], 1] 1
[[715692272486985729], 1] 1
[[715692275620163586], 1] 1
[[715692277071384576], 1] 1
[[715692287812972545], 1] 1
[[715692288509251584], 1] 1
[[715692289587159040], 1] 1
[[715692301691932676], 1] 1
[[715692302853742596], 1] 1
[[715692304749572097], 1] 1
[[715692306498658305], 1] 1
[[715692306804781056], 1] 1
[[715692306804781056], 1] 1
[[715692309648506880], 1] 1
[[715692320058806272], 1] 1
[[715692321400991744], 1] 1
[[715692326673207296], 1] 1
[[715692328107659264], 1] 1
[[715692336978616320], 1] 1
[[715692337725366272], 1] 1
[[715692338232733696], 1] 1
[[715692351868436480], 1] 1
[[715692355593113600], 1] 1
[[715692357056745472], 1] 1
[[715692359649005568], 1] 1
[[715692361393655808], 1] 1
[[715692374517637120], 1] 1
[[715692383447285760], 1] 1
[[715692394415390720], 1] 1
[[715692397670215680], 1] 1
[[715692400195178496], 1] 1
[[715692402220994560], 1] 1
[[715692408109858816], 1] 1
[[715692411570098177], 1] 1
[[715692413981843456], 1] 1
[[715692414342594565], 1] 1
[[715692415454040064], 1] 1
[[715692417593159681], 1] 1
[[715692422295105536], 1] 1
[[715692424681680897], 1] 1
[[715692432453554176], 1] 1
[[715692443019030528], 1] 1
[[715692444453437441], 1] 1
[[715692455333507072], 1] 1
[[715692476716036098], 1] 1
[[715692477001375744], 1] 1
[[715692477001375744], 1] 1
[[715692479152988160], 1] 1
[[715692490964094976], 1] 1
[[715692506952765440], 1] 1
[[715692514179592192], 1] 1
[[715692518273392640], 1] 1
[[715692536086433792], 1] 1
[[715692538355654656], 1] 1
[[715692551768936448], 1] 1
[[715692554898042880], 1] 1
[[715692558735777796], 1] 1
[[715692559062994950], 1] 1
[[715692560962818048], 1] 1
[[715692562414247936], 1] 1
[[715692564041609216], 1] 1
[[715692564041609216], 1] 1
[[715692565471711232], 1] 1
[[715692571788505088], 1] 1
[[715692571796889601], 1] 1
[[715692577568083968], 1] 1
[[715692579875106816], 1] 1
[[715692581024346112], 1] 1
[[715692591312834564], 1] 1
[[715692595905581057], 1] 1
[[715692597323272196], 1] 1
[[715692597348425728], 1] 1
[[715692602146684928], 1] 1
[[715692603631493120], 1] 1
[[715692606760464385], 1] 1
[[715692610304630784], 1] 1
[[715692616625442817], 1] 1
[[715692617837613056], 1] 1
[[715692625966325760], 1] 1
[[715692634300293120], 1] 1
[[715692643452203008], 1] 1
[[715692650548989952], 1] 1
[[715692651572408321], 1] 1
[[715692655083003904], 1] 1
[[715692660279738369], 1] 1
[[715692665220829184], 1] 1
[[715692671398977536], 1] 1
[[715692671537258496], 1] 1
[[715692676268449792], 1] 1
[[715692689237250048], 1] 1
[[715692691363733504], 1] 1
[[715692696317222912], 1] 1
[[715692697361588224], 1] 1
[[715692704919728128], 1] 1
[[715692706119360513], 1] 1
[[715692708770131968], 1] 1
[[715692710699540480], 1] 1
[[715692711974539264], 1] 1
[[715692712431726592], 1] 1
[[715692713904119808], 1] 1
[[715692717142056960], 1] 1
[[715692717225807872], 1] 1
[[715692727837417473], 1] 1
[[715692728722411520], 1] 1
[[715692729557061632], 1] 1
[[715692731432116226], 1] 1
[[715692732065263616], 1] 1
[[715692739829043201], 1] 1
[[715692740114300932], 1] 1
[[715692741229813763], 1] 1
[[715692741448040448], 1] 1
[[715692742597337088], 1] 1
[[715692742706212865], 1] 1
[[715692748469362689], 1] 1
[[715692750054809600], 1] 1
[[715692755423535105], 1] 1
[[715692756857794560], 1] 1
[[715692758288113664], 1] 1
[[715692759936409600], 1] 1
[[715692760808828928], 1] 1
[[715692762725617665], 1] 1
[[715692764474642432], 1] 1
[[715692770715807744], 1] 1
[[715692777154027520], 1] 1
[[715692777925976070], 1] 1
[[715692781419692032], 1] 1
[[715692781897850881], 1] 1
[[715692785073004544], 1] 1
[[715692788650610688], 1] 1
[[715692790190047233], 1] 1
[[715692794459865088], 1] 1
[[715692795093233665], 1] 1
[[715692797328625664], 1] 1
[[715692801036390400], 1] 1
[[715692803490054144], 1] 1
[[715692812612739073], 1] 1
[[715692816421167104], 1] 1
[[715692816429555713], 1] 1
[[715692831675969536], 1] 1
[[715692835832340480], 1] 1
[[715692838869188608], 1] 1
[[715692847798820864], 1] 1
[[715692855465893888], 1] 1
[[715692860063002625], 1] 1
[[715692862948708352], 1] 1
[[715692867180597248], 1] 1
[[715692871987425281], 1] 1
[[715692871987425281], 1] 1
[[715692877817450496], 1] 1
[[715692877817450496], 1] 1
[[715692887703310337], 1] 1
[[715692894036713472], 1] 1
[[715692895165087744], 1] 1
[[715692901729062912], 1] 1
[[715692906359590912], 1] 1
[[715692915452981249], 1] 1
[[715692916073562112], 1] 1
[[715692916086190080], 1] 1
[[715692917441044480], 1] 1
[[715692918128910336], 1] 1
[[715692918661640193], 1] 1
[[715692924407681024], 1] 1
[[715692935178682368], 1] 1
[[715692939591163904], 1] 1
[[715692941482668033], 1] 1
[[715692948634124288], 1] 1
[[715692954313162752], 1] 1
[[715692956783550464], 1] 1
[[715692958301835265], 1] 1
[[715692961955201024], 1] 1
[[715692963142045696], 1] 1
[[715692965297934337], 1] 1
[[715692966287904768], 1] 1
[[715692967302811648], 1] 1
[[715692967458025472], 1] 1
[[715692968414294016], 1] 1
[[715692968485605376], 1] 1
[[715692969496485888], 1] 1
[[715692977385910273], 1] 1
[[715692978480611328], 1] 1
[[715692979713736704], 1] 1
[[715692984373788672], 1] 1
[[715692987745865732], 1] 1
[[715692994255400962], 1] 1
[[715693025033265153], 1] 1
[[715693027650625536], 1] 1
[[715693028745175040], 1] 1
[[715693029676285952], 1] 1
[[715693038954106880], 1] 1
[[715693039671500800], 1] 1
[[715693044834504704], 1] 1
[[715693048575885312], 1] 1
[[715693058323529728], 1] 1
[[715693060475068416], 1] 1
[[715693064199610368], 1] 1
[[715693066657464320], 1] 1
[[715693066888224768], 1] 1
[[715693078514827264], 1] 1
[[715693079966179328], 1] 1
[[715693082696663040], 1] 1
[[715693083615043584], 1] 1
[[715693084726538242], 1] 1
[[715693086966472705], 1] 1
[[715693090183520261], 1] 1
[[715693100765556736], 1] 1
[[715693107048812544], 1] 1
[[715693107048812544], 1] 1
[[715693107048812544], 1] 1
[[715693110987083777], 1] 1
[[715693112316669952], 1] 1
[[715693114518671360], 1] 1
[[715693116574064640], 1] 1
[[715693118696239104], 1] 1
[[715693125751021569], 1] 1
[[715693126741000192], 1] 1
[[715693126741000192], 1] 1
[[715693126741000192], 1] 1
[[715693126891884544], 1] 1
[[715693131639836673], 1] 1
[[715693131698544640], 1] 1
[[715693131698544640], 1] 1
[[715693133049282560], 1] 1
[[715693134634553344], 1] 1
[[715693140271738880], 1] 1
[[715693141248987136], 1] 1
[[715693141597114369], 1] 1
[[715693147964059648], 1] 1
[[715693148874416128], 1] 1
[[715693148928811008], 1] 1
[[715693149788569600], 1] 1
[[715693162371670017], 1] 1
[[715693162979700737], 1] 1
[[715693162979700737], 1] 1
[[715693162979700737], 1] 1
[[715693162979700737], 1] 1
[[715693162979700737], 1] 1
[[715693162979700737], 1] 1
[[715693173113106432], 1] 1
[[715693179350097920], 1] 1
[[715693193736499200], 1] 1
[[715693195892559872], 1] 1
[[715693196613787649], 1] 1
[[715693196802715648], 1] 1
[[715693201261068289], 1] 1
[[715693203199016960], 1] 1
[[715693209628770304], 1] 1
[[715693214020333568], 1] 1
[[715693215425232896], 1] 1
[[715693221645393920], 1] 1
[[715693246639308800], 1] 1
[[715693250774851585], 1] 1
[[715693251068628992], 1] 1
[[715693260832813056], 1] 1
[[715693275659698176], 1] 1
[[715693280684408832], 1] 1
[[715693283763228677], 1] 1
[[715693283863830528], 1] 1
[[715693284362821632], 1] 1
[[715693284761407488], 1] 1
[[715693287433244672], 1] 1
[[715693295964323841], 1] 1
[[715693302704517121], 1] 1
[[715693304742957056], 1] 1
[[715693306617790465], 1] 1
[[715693309390237697], 1] 1
[[715693315799187456], 1] 1
[[715693315799187456], 1] 1
[[715693318160646145], 1] 1
[[715693327736123392], 1] 1
[[715693328403050496], 1] 1
[[715693330680512512], 1] 1
[[715693342508515328], 1] 1
[[715693344161042432], 1] 1
[[715693345016688641], 1] 1
[[715693353635950592], 1] 1
[[715693356794429440], 1] 1
[[715693369712730113], 1] 1
[[715693373198172161], 1] 1
[[715693380089421824], 1] 1
[[715693387966337024], 1] 1
[[715693390189436931], 1] 1
[[715693390906523649], 1] 1
[[715693391418265600], 1] 1
[[715693394132017152], 1] 1
[[715693399567765504], 1] 1
[[715693402642366464], 1] 1
[[715693402948575232], 1] 1
[[715693406404497408], 1] 1
[[715693409646686208], 1] 1
[[715693414633738240], 1] 1
[[715693419138408448], 1] 1
[[715693419138408448], 1] 1
[[715693419138408448], 1] 1
[[715693436326653952], 1] 1
[[715693436712525825], 1] 1
[[715693437568192512], 1] 1
[[715693440697118720], 1] 1
[[715693442160939008], 1] 1
[[715693457801543680], 1] 1
[[715693460557139968], 1] 1
[[715693461580550144], 1] 1
[[715693461685440513], 1] 1
[[715693465661624321], 1] 1
[[715693467175886848], 1] 1
[[715693467419037696], 1] 1
[[715693469889667072], 1] 1
[[715693476801863681], 1] 1
[[715693479217795072], 1] 1
[[715693484267737088], 1] 1
[[715693485177745408], 1] 1
[[715693491335077888], 1] 1
[[715693492316471298], 1] 1
[[715693509051744256], 1] 1
[[715693513170558976], 1] 1
[[715693515250905088], 1] 1
[[715693521416507393], 1] 1
[[715693524318969856], 1] 1
[[715693537476542467], 1] 1
[[715693546250969088], 1] 1
[[715693547320553472], 1] 1
[[715693552185921537], 1] 1
[[715693562629742592], 1] 1
[[715693566069112832], 1] 1
[[715693566324973568], 1] 1
[[715693566853390336], 1] 1
[[715693567512080384], 1] 1
[[715693567948300288], 1] 1
[[715693572658503680], 1] 1
[[715693573195194368], 1] 1
[[715693573501554688], 1] 1
[[715693577624428544], 1] 1
[[715693578756993026], 1] 1
[[715693585572569088], 1] 1
[[715693598985990144], 1] 1
[[715693599745290240], 1] 1
[[715693601305587712], 1] 1
[[715693610339962880], 1] 1
[[715693610902036480], 1] 1
[[715693618191683585], 1] 1
[[715693618548178944], 1] 1
[[715693620775559169], 1] 1
[[715693633614311425], 1] 1
[[715693641663188992], 1] 1
[[715693641834958848], 1] 1
[[715693643856674816], 1] 1
[[715693646083788800], 1] 1
[[715693646973042688], 1] 1
[[715693650525552640], 1] 1
[[715693656502501376], 1] 1
[[715693656523608065], 1] 1
[[715693657085448194], 1] 1
[[715693657832030208], 1] 1
[[715693660034052097], 1] 1
[[715693668305383424], 1] 1
[[715693674794000384], 1] 1
[[715693678468030464], 1] 1
[[715693679495634945], 1] 1
[[715693686827274240], 1] 1
[[715693691029946368], 1] 1
[[715693694930669568], 1] 1
[[715693704149794816], 1] 1
[[715693705978449921], 1] 1
[[715693708885286912], 1] 1
[[715693712437747716], 1] 1
[[715693724295045121], 1] 1
[[715693732041859072], 1] 1
[[715693743270182913], 1] 1
[[715693743840493568], 1] 1
[[715693750924611585], 1] 1
[[715693756284948480], 1] 1
[[715693763121819648], 1] 1
[[715693767643103234], 1] 1
[[715693771782885377], 1] 1
[[715693778665738240], 1] 1
[[715693784101752835], 1] 1
[[715693789105401856], 1] 1
[[715693791731003393], 1] 1
[[715693794335657984], 1] 1
[[715693794335657984], 1] 1
[[715693799196917760], 1] 1
[[715693801629622272], 1] 1
[[715693807526932481], 1] 1
[[715693808931831808], 1] 1
[[715693810345320449], 1] 1
[[715693810987114496], 1] 1
[[715693811113074688], 1] 1
[[715693818662690816], 1] 1
[[715693818721341440], 1] 1
[[715693825008619520], 1] 1
[[715693839793586176], 1] 1
[[715693850509975552], 1] 1
[[715693850673610753], 1] 1
[[715693854020599808], 1] 1
[[715693872450416640], 1] 1
[[715693878263808000], 1] 1
[[715693879668781056], 1] 1
[[715693885499031552], 1] 1
[[715693892314619904], 1] 1
[[715693892532772864], 1] 1
[[715693900464164866], 1] 1
[[715693905111621632], 1] 1
[[715693910505299968], 1] 1
[[715693916713062401], 1] 1
[[715693916725575680], 1] 1
[[715693917925081088], 1] 1
[[715693918898098176], 1] 1
[[715693923193073665], 1] 1
[[715693923390197760], 1] 1
[[715693926175215616], 1] 1
[[715693927081189379], 1] 1
[[715693929815879682], 1] 1
[[715693930197585920], 1] 1
[[715693930604441600], 1] 1
[[715693930759778304], 1] 1
[[715693931313254400], 1] 1
[[715693937311223808], 1] 1
[[715693938523377664], 1] 1
[[715693939479609345], 1] 1
[[715693942541393920], 1] 1
[[715693945049714688], 1] 1
[[715693954394492929], 1] 1
[[715693956755927040], 1] 1
[[715693963336937472], 1] 1
[[715693966973218817], 1] 1
[[715693971360473088], 1] 1
[[715693971977011200], 1] 1
[[715693972589404160], 1] 1
[[715693973138907136], 1] 1
[[715693973696720898], 1] 1
[[715693975491883008], 1] 1
[[715693976649605120], 1] 1
[[715693977324941312], 1] 1
[[715693980965478400], 1] 1
[[715693994764804097], 1] 1
[[715693999290449922], 1] 1
[[715694001043718144], 1] 1
[[715694002276728832], 1] 1
[[715694002620743685], 1] 1
[[715694010694807552], 1] 1
[[715694014209638401], 1] 1
[[715694018924048384], 1] 1
[[715694024451973120], 1] 1
[[715694026318417921], 1] 1
[[715694027530747904], 1] 1
[[715694037265739776], 1] 1
[[715694040679845889], 1] 1
[[715694048523124736], 1] 1
[[715694052713373696], 1] 1
[[715694054311346176], 1] 1
[[715694056068747264], 1] 1
[[715694056068747264], 1] 1
[[715694056068747264], 1] 1
[[715694056068747264], 1] 1
[[715694056068747264], 1] 1
[[715694056068747264], 1] 1
[[715694056068747264], 1] 1
[[715694056068747264], 1] 1
[[715694058337861632], 1] 1
[[715694059558318080], 1] 1
[[715694059642183680], 1] 1
[[715694061466873860], 1] 1
[[715694062817423361], 1] 1
[[715694063433814016], 1] 1
[[715694064859881474], 1] 1
[[715694070845276161], 1] 1
[[715694071319121920], 1] 1
[[715694073038766080], 1] 1
[[715694073818980352], 1] 1
[[715694078331981824], 1] 1
[[715694082241200130], 1] 1
[[715694086577983488], 1] 1
[[715694087475752960], 1] 1
[[715694096711417856], 1] 1
[[715694098858921984], 1] 1
[[715694107629203456], 1] 1
[[715694108405313536], 1] 1
[[715694112595382272], 1] 1
[[715694113207803905], 1] 1
[[715694113538977793], 1] 1
[[715694118509281280], 1] 1
[[715694119603953665], 1] 1
[[715694120644247553], 1] 1
[[715694123110375424], 1] 1
[[715694129632514048], 1] 1
[[715694131230560256], 1] 1
[[715694134376402946], 1] 1
[[715694141632458752], 1] 1
[[715694145906421760], 1] 1
[[715694153204543488], 1] 1
[[715694154576175105], 1] 1
[[715694156635475968], 1] 1
[[715694161337434113], 1] 1
[[715694161907884033], 1] 1
[[715694164806082560], 1] 1
[[715694164818665474], 1] 1
[[715694170082570241], 1] 1
[[715694174771634177], 1] 1
[[715694176176709633], 1] 1
[[715694177397268481], 1] 1
[[715694178382950401], 1] 1
[[715694179125489664], 1] 1
[[715694179293089792], 1] 1
[[715694182879203328], 1] 1
[[715694185123155968], 1] 1
[[715694197513306113], 1] 1
[[715694199576743936], 1] 1
[[715694202630352896], 1] 1
[[715694203863433216], 1] 1
[[715694205964673024], 1] 1
[[715694207596306432], 1] 1
[[715694212017168390], 1] 1
[[715694213724250113], 1] 1
[[715694213921308672], 1] 1
[[715694218866352128], 1] 1
[[715694219738755072], 1] 1
[[715694222351839232], 1] 1
[[715694225438949377], 1] 1
[[715694233202606080], 1] 1
[[715694233563316224], 1] 1
[[715694234846629888], 1] 1
[[715694236855701505], 1] 1
[[715694236868456448], 1] 1
[[715694248503291904], 1] 1
[[715694252076834817], 1] 1
[[715694254362746880], 1] 1
[[715694255713325056], 1] 1
[[715694256598360064], 1] 1
[[715694261136531458], 1] 1
[[715694268938117120], 1] 1
[[715694276324229120], 1] 1
[[715694286306549761], 1] 1
[[715694286440779776], 1] 1
[[715694289557139456], 1] 1
[[715694289557139456], 1] 1
[[715694289557139456], 1] 1
[[715694289557139456], 1] 1
[[715694289557139456], 1] 1
[[715694289557139456], 1] 1
[[715694289557139456], 1] 1
[[715694290047885313], 1] 1
[[715694291830464512], 1] 1
[[715694294875643904], 1] 1
[[715694299082436608], 1] 1
[[715694306787328000], 1] 1
[[715694309266235393], 1] 1
[[715694309391990784], 1] 1
[[715694309937295360], 1] 1
[[715694312583892992], 1] 1
[[715694322352537600], 1] 1
[[715694327129710592], 1] 1
[[715694330460155910], 1] 1
[[715694333123399681], 1] 1
[[715694346385817600], 1] 1
[[715694356187840512], 1] 1
[[715694366501642240], 1] 1
[[715694372151369728], 1] 1
[[715694378216349701], 1] 1
[[715694383257923584], 1] 1
[[715694383752814592], 1] 1
[[715694385942257664], 1] 1
[[715694392938397697], 1] 1
[[715694399762468865], 1] 1
[[715694403252260864], 1] 1
[[715694404078428161], 1] 1
[[715694413033316357], 1] 1
[[715694413100363780], 1] 1
[[715694414903906304], 1] 1
[[715694416472576000], 1] 1
[[715694420226605059], 1] 1
[[715694426543132673], 1] 1
[[715694427738537984], 1] 1
[[715694431433691137], 1] 1
[[715694433916690432], 1] 1
[[715694438798888960], 1] 1
[[715694439344304128], 1] 1
[[715694440002793473], 1] 1
[[715694440946466820], 1] 1
[[715694443458744320], 1] 1
[[715694447317495808], 1] 1
[[715694448219303936], 1] 1
[[715694450551328768], 1] 1
[[715694457576787968], 1] 1
[[715694473779351552], 1] 1
[[715694474119278593], 1] 1
[[715694479580200960], 1] 1
[[715694485288693760], 1] 1
[[715694485288693760], 1] 1
[[715694489659117568], 1] 1
